chromosome	source	feature	start	end	score	strand	frame	gene_id	 transcript_id 	 exon_number 	 gene_name 	 gene_biotype 	 transcript_name 	 protein_id 
18	protein_coding	CDS	6635813	6635942	.	+	1	ENSMUSG00000039540	ENSMUST00000075174	7	4921524L21Rik	protein_coding	4921524L21Rik-202	ENSMUSP00000074669
18	protein_coding	exon	6638597	6638964	.	+	.	ENSMUSG00000039540	ENSMUST00000075174	8	4921524L21Rik	protein_coding	4921524L21Rik-202	
18	protein_coding	CDS	6638597	6638914	.	+	0	ENSMUSG00000039540	ENSMUST00000075174	8	4921524L21Rik	protein_coding	4921524L21Rik-202	ENSMUSP00000074669
18	protein_coding	stop_codon	6638915	6638917	.	+	0	ENSMUSG00000039540	ENSMUST00000075174	8	4921524L21Rik	protein_coding	4921524L21Rik-202	
18	protein_coding	exon	6603631	6603674	.	+	.	ENSMUSG00000039540	ENSMUST00000044829	1	4921524L21Rik	protein_coding	4921524L21Rik-201	
18	protein_coding	exon	6619305	6619408	.	+	.	ENSMUSG00000039540	ENSMUST00000044829	2	4921524L21Rik	protein_coding	4921524L21Rik-201	
18	protein_coding	CDS	6619377	6619408	.	+	0	ENSMUSG00000039540	ENSMUST00000044829	2	4921524L21Rik	protein_coding	4921524L21Rik-201	ENSMUSP00000035514
18	protein_coding	start_codon	6619377	6619379	.	+	0	ENSMUSG00000039540	ENSMUST00000044829	2	4921524L21Rik	protein_coding	4921524L21Rik-201	
18	protein_coding	exon	6620102	6620243	.	+	.	ENSMUSG00000039540	ENSMUST00000044829	3	4921524L21Rik	protein_coding	4921524L21Rik-201	
18	protein_coding	CDS	6620102	6620243	.	+	1	ENSMUSG00000039540	ENSMUST00000044829	3	4921524L21Rik	protein_coding	4921524L21Rik-201	ENSMUSP00000035514
18	protein_coding	exon	6623464	6623522	.	+	.	ENSMUSG00000039540	ENSMUST00000044829	4	4921524L21Rik	protein_coding	4921524L21Rik-201	
18	protein_coding	CDS	6623464	6623522	.	+	0	ENSMUSG00000039540	ENSMUST00000044829	4	4921524L21Rik	protein_coding	4921524L21Rik-201	ENSMUSP00000035514
18	protein_coding	exon	6623952	6624051	.	+	.	ENSMUSG00000039540	ENSMUST00000044829	5	4921524L21Rik	protein_coding	4921524L21Rik-201	
18	protein_coding	CDS	6623952	6624051	.	+	1	ENSMUSG00000039540	ENSMUST00000044829	5	4921524L21Rik	protein_coding	4921524L21Rik-201	ENSMUSP00000035514
18	protein_coding	exon	6626321	6626529	.	+	.	ENSMUSG00000039540	ENSMUST00000044829	6	4921524L21Rik	protein_coding	4921524L21Rik-201	
18	protein_coding	CDS	6626321	6626529	.	+	0	ENSMUSG00000039540	ENSMUST00000044829	6	4921524L21Rik	protein_coding	4921524L21Rik-201	ENSMUSP00000035514
18	protein_coding	exon	6629479	6629689	.	+	.	ENSMUSG00000039540	ENSMUST00000044829	7	4921524L21Rik	protein_coding	4921524L21Rik-201	
18	protein_coding	CDS	6629479	6629689	.	+	1	ENSMUSG00000039540	ENSMUST00000044829	7	4921524L21Rik	protein_coding	4921524L21Rik-201	ENSMUSP00000035514
18	protein_coding	exon	6630051	6630163	.	+	.	ENSMUSG00000039540	ENSMUST00000044829	8	4921524L21Rik	protein_coding	4921524L21Rik-201	
18	protein_coding	CDS	6630051	6630163	.	+	0	ENSMUSG00000039540	ENSMUST00000044829	8	4921524L21Rik	protein_coding	4921524L21Rik-201	ENSMUSP00000035514
18	protein_coding	exon	6635813	6635942	.	+	.	ENSMUSG00000039540	ENSMUST00000044829	9	4921524L21Rik	protein_coding	4921524L21Rik-201	
18	protein_coding	CDS	6635813	6635942	.	+	1	ENSMUSG00000039540	ENSMUST00000044829	9	4921524L21Rik	protein_coding	4921524L21Rik-201	ENSMUSP00000035514
18	protein_coding	exon	6638597	6638964	.	+	.	ENSMUSG00000039540	ENSMUST00000044829	10	4921524L21Rik	protein_coding	4921524L21Rik-201	
18	protein_coding	CDS	6638597	6638914	.	+	0	ENSMUSG00000039540	ENSMUST00000044829	10	4921524L21Rik	protein_coding	4921524L21Rik-201	ENSMUSP00000035514
18	protein_coding	stop_codon	6638915	6638917	.	+	0	ENSMUSG00000039540	ENSMUST00000044829	10	4921524L21Rik	protein_coding	4921524L21Rik-201	
18	protein_coding	exon	6765198	6765330	.	+	.	ENSMUSG00000073639	ENSMUST00000097680	1	Rab18	protein_coding	Rab18-201	
18	protein_coding	CDS	6765263	6765330	.	+	0	ENSMUSG00000073639	ENSMUST00000097680	1	Rab18	protein_coding	Rab18-201	ENSMUSP00000095285
18	protein_coding	start_codon	6765263	6765265	.	+	0	ENSMUSG00000073639	ENSMUST00000097680	1	Rab18	protein_coding	Rab18-201	
18	protein_coding	exon	6770052	6770107	.	+	.	ENSMUSG00000073639	ENSMUST00000097680	2	Rab18	protein_coding	Rab18-201	
18	protein_coding	CDS	6770052	6770107	.	+	1	ENSMUSG00000073639	ENSMUST00000097680	2	Rab18	protein_coding	Rab18-201	ENSMUSP00000095285
18	protein_coding	exon	6778493	6778554	.	+	.	ENSMUSG00000073639	ENSMUST00000097680	3	Rab18	protein_coding	Rab18-201	
18	protein_coding	CDS	6778493	6778554	.	+	2	ENSMUSG00000073639	ENSMUST00000097680	3	Rab18	protein_coding	Rab18-201	ENSMUSP00000095285
18	protein_coding	exon	6783118	6783190	.	+	.	ENSMUSG00000073639	ENSMUST00000097680	4	Rab18	protein_coding	Rab18-201	
18	protein_coding	CDS	6783118	6783190	.	+	0	ENSMUSG00000073639	ENSMUST00000097680	4	Rab18	protein_coding	Rab18-201	ENSMUSP00000095285
18	protein_coding	exon	6784568	6784686	.	+	.	ENSMUSG00000073639	ENSMUST00000097680	5	Rab18	protein_coding	Rab18-201	
18	protein_coding	CDS	6784568	6784686	.	+	2	ENSMUSG00000073639	ENSMUST00000097680	5	Rab18	protein_coding	Rab18-201	ENSMUSP00000095285
18	protein_coding	exon	6784937	6785003	.	+	.	ENSMUSG00000073639	ENSMUST00000097680	6	Rab18	protein_coding	Rab18-201	
18	protein_coding	CDS	6784937	6785003	.	+	0	ENSMUSG00000073639	ENSMUST00000097680	6	Rab18	protein_coding	Rab18-201	ENSMUSP00000095285
18	protein_coding	exon	6788478	6790320	.	+	.	ENSMUSG00000073639	ENSMUST00000097680	7	Rab18	protein_coding	Rab18-201	
18	protein_coding	CDS	6788478	6788650	.	+	2	ENSMUSG00000073639	ENSMUST00000097680	7	Rab18	protein_coding	Rab18-201	ENSMUSP00000095285
18	protein_coding	stop_codon	6788651	6788653	.	+	0	ENSMUSG00000073639	ENSMUST00000097680	7	Rab18	protein_coding	Rab18-201	
18	protein_coding	exon	7004620	7004777	.	-	.	ENSMUSG00000061013	ENSMUST00000079788	1	Mkx	protein_coding	Mkx-201	
18	protein_coding	exon	7002355	7002621	.	-	.	ENSMUSG00000061013	ENSMUST00000079788	2	Mkx	protein_coding	Mkx-201	
18	protein_coding	CDS	7002355	7002542	.	-	0	ENSMUSG00000061013	ENSMUST00000079788	2	Mkx	protein_coding	Mkx-201	ENSMUSP00000078718
18	protein_coding	start_codon	7002540	7002542	.	-	0	ENSMUSG00000061013	ENSMUST00000079788	2	Mkx	protein_coding	Mkx-201	
18	protein_coding	exon	7000591	7000750	.	-	.	ENSMUSG00000061013	ENSMUST00000079788	3	Mkx	protein_coding	Mkx-201	
18	protein_coding	CDS	7000591	7000750	.	-	1	ENSMUSG00000061013	ENSMUST00000079788	3	Mkx	protein_coding	Mkx-201	ENSMUSP00000078718
18	protein_coding	exon	6992776	6992932	.	-	.	ENSMUSG00000061013	ENSMUST00000079788	4	Mkx	protein_coding	Mkx-201	
18	protein_coding	CDS	6992776	6992932	.	-	0	ENSMUSG00000061013	ENSMUST00000079788	4	Mkx	protein_coding	Mkx-201	ENSMUSP00000078718
18	protein_coding	exon	6992036	6992371	.	-	.	ENSMUSG00000061013	ENSMUST00000079788	5	Mkx	protein_coding	Mkx-201	
18	protein_coding	CDS	6992036	6992371	.	-	2	ENSMUSG00000061013	ENSMUST00000079788	5	Mkx	protein_coding	Mkx-201	ENSMUSP00000078718
18	protein_coding	exon	6937166	6937199	.	-	.	ENSMUSG00000061013	ENSMUST00000079788	6	Mkx	protein_coding	Mkx-201	
18	protein_coding	CDS	6937166	6937199	.	-	2	ENSMUSG00000061013	ENSMUST00000079788	6	Mkx	protein_coding	Mkx-201	ENSMUSP00000078718
18	protein_coding	exon	6934964	6937052	.	-	.	ENSMUSG00000061013	ENSMUST00000079788	7	Mkx	protein_coding	Mkx-201	
18	protein_coding	CDS	6936866	6937052	.	-	1	ENSMUSG00000061013	ENSMUST00000079788	7	Mkx	protein_coding	Mkx-201	ENSMUSP00000078718
18	protein_coding	stop_codon	6936863	6936865	.	-	0	ENSMUSG00000061013	ENSMUST00000079788	7	Mkx	protein_coding	Mkx-201	
18	protein_coding	exon	7297878	7297899	.	-	.	ENSMUSG00000061802	ENSMUST00000081275	1	Armc4	protein_coding	Armc4-201	
18	protein_coding	exon	7296949	7297055	.	-	.	ENSMUSG00000061802	ENSMUST00000081275	2	Armc4	protein_coding	Armc4-201	
18	protein_coding	exon	7294386	7294622	.	-	.	ENSMUSG00000061802	ENSMUST00000081275	3	Armc4	protein_coding	Armc4-201	
18	protein_coding	CDS	7294386	7294609	.	-	0	ENSMUSG00000061802	ENSMUST00000081275	3	Armc4	protein_coding	Armc4-201	ENSMUSP00000080028
18	protein_coding	start_codon	7294607	7294609	.	-	0	ENSMUSG00000061802	ENSMUST00000081275	3	Armc4	protein_coding	Armc4-201	
18	protein_coding	exon	7288482	7288639	.	-	.	ENSMUSG00000061802	ENSMUST00000081275	4	Armc4	protein_coding	Armc4-201	
18	protein_coding	CDS	7288482	7288639	.	-	1	ENSMUSG00000061802	ENSMUST00000081275	4	Armc4	protein_coding	Armc4-201	ENSMUSP00000080028
18	protein_coding	exon	7286659	7286845	.	-	.	ENSMUSG00000061802	ENSMUST00000081275	5	Armc4	protein_coding	Armc4-201	
18	protein_coding	CDS	7286659	7286845	.	-	2	ENSMUSG00000061802	ENSMUST00000081275	5	Armc4	protein_coding	Armc4-201	ENSMUSP00000080028
18	protein_coding	exon	7285684	7285790	.	-	.	ENSMUSG00000061802	ENSMUST00000081275	6	Armc4	protein_coding	Armc4-201	
18	protein_coding	CDS	7285684	7285790	.	-	1	ENSMUSG00000061802	ENSMUST00000081275	6	Armc4	protein_coding	Armc4-201	ENSMUSP00000080028
18	protein_coding	exon	7285345	7285481	.	-	.	ENSMUSG00000061802	ENSMUST00000081275	7	Armc4	protein_coding	Armc4-201	
18	protein_coding	CDS	7285345	7285481	.	-	2	ENSMUSG00000061802	ENSMUST00000081275	7	Armc4	protein_coding	Armc4-201	ENSMUSP00000080028
18	protein_coding	exon	7273157	7273273	.	-	.	ENSMUSG00000061802	ENSMUST00000081275	8	Armc4	protein_coding	Armc4-201	
18	protein_coding	CDS	7273157	7273273	.	-	0	ENSMUSG00000061802	ENSMUST00000081275	8	Armc4	protein_coding	Armc4-201	ENSMUSP00000080028
18	protein_coding	exon	7268398	7268585	.	-	.	ENSMUSG00000061802	ENSMUST00000081275	9	Armc4	protein_coding	Armc4-201	
18	protein_coding	CDS	7268398	7268585	.	-	0	ENSMUSG00000061802	ENSMUST00000081275	9	Armc4	protein_coding	Armc4-201	ENSMUSP00000080028
18	protein_coding	exon	7266881	7266979	.	-	.	ENSMUSG00000061802	ENSMUST00000081275	10	Armc4	protein_coding	Armc4-201	
18	protein_coding	CDS	7266881	7266979	.	-	1	ENSMUSG00000061802	ENSMUST00000081275	10	Armc4	protein_coding	Armc4-201	ENSMUSP00000080028
18	protein_coding	exon	7264999	7265146	.	-	.	ENSMUSG00000061802	ENSMUST00000081275	11	Armc4	protein_coding	Armc4-201	
18	protein_coding	CDS	7264999	7265146	.	-	1	ENSMUSG00000061802	ENSMUST00000081275	11	Armc4	protein_coding	Armc4-201	ENSMUSP00000080028
18	protein_coding	exon	7223528	7223674	.	-	.	ENSMUSG00000061802	ENSMUST00000081275	12	Armc4	protein_coding	Armc4-201	
18	protein_coding	CDS	7223528	7223674	.	-	0	ENSMUSG00000061802	ENSMUST00000081275	12	Armc4	protein_coding	Armc4-201	ENSMUSP00000080028
18	protein_coding	exon	7222544	7222753	.	-	.	ENSMUSG00000061802	ENSMUST00000081275	13	Armc4	protein_coding	Armc4-201	
18	protein_coding	CDS	7222544	7222753	.	-	0	ENSMUSG00000061802	ENSMUST00000081275	13	Armc4	protein_coding	Armc4-201	ENSMUSP00000080028
18	protein_coding	exon	7217746	7217988	.	-	.	ENSMUSG00000061802	ENSMUST00000081275	14	Armc4	protein_coding	Armc4-201	
18	protein_coding	CDS	7217746	7217988	.	-	0	ENSMUSG00000061802	ENSMUST00000081275	14	Armc4	protein_coding	Armc4-201	ENSMUSP00000080028
18	protein_coding	exon	7216933	7217043	.	-	.	ENSMUSG00000061802	ENSMUST00000081275	15	Armc4	protein_coding	Armc4-201	
18	protein_coding	CDS	7216933	7217043	.	-	0	ENSMUSG00000061802	ENSMUST00000081275	15	Armc4	protein_coding	Armc4-201	ENSMUSP00000080028
18	protein_coding	exon	7214567	7214721	.	-	.	ENSMUSG00000061802	ENSMUST00000081275	16	Armc4	protein_coding	Armc4-201	
18	protein_coding	CDS	7214567	7214721	.	-	0	ENSMUSG00000061802	ENSMUST00000081275	16	Armc4	protein_coding	Armc4-201	ENSMUSP00000080028
18	protein_coding	exon	7211397	7211639	.	-	.	ENSMUSG00000061802	ENSMUST00000081275	17	Armc4	protein_coding	Armc4-201	
18	protein_coding	CDS	7211397	7211639	.	-	1	ENSMUSG00000061802	ENSMUST00000081275	17	Armc4	protein_coding	Armc4-201	ENSMUSP00000080028
18	protein_coding	exon	7181732	7181846	.	-	.	ENSMUSG00000061802	ENSMUST00000081275	18	Armc4	protein_coding	Armc4-201	
18	protein_coding	CDS	7181732	7181846	.	-	1	ENSMUSG00000061802	ENSMUST00000081275	18	Armc4	protein_coding	Armc4-201	ENSMUSP00000080028
18	protein_coding	exon	7129397	7129585	.	-	.	ENSMUSG00000061802	ENSMUST00000081275	19	Armc4	protein_coding	Armc4-201	
18	protein_coding	CDS	7129397	7129585	.	-	0	ENSMUSG00000061802	ENSMUST00000081275	19	Armc4	protein_coding	Armc4-201	ENSMUSP00000080028
18	protein_coding	exon	7127210	7127431	.	-	.	ENSMUSG00000061802	ENSMUST00000081275	20	Armc4	protein_coding	Armc4-201	
18	protein_coding	CDS	7127210	7127431	.	-	0	ENSMUSG00000061802	ENSMUST00000081275	20	Armc4	protein_coding	Armc4-201	ENSMUSP00000080028
18	protein_coding	exon	7088231	7088565	.	-	.	ENSMUSG00000061802	ENSMUST00000081275	21	Armc4	protein_coding	Armc4-201	
18	protein_coding	CDS	7088455	7088565	.	-	0	ENSMUSG00000061802	ENSMUST00000081275	21	Armc4	protein_coding	Armc4-201	ENSMUSP00000080028
18	protein_coding	stop_codon	7088452	7088454	.	-	0	ENSMUSG00000061802	ENSMUST00000081275	21	Armc4	protein_coding	Armc4-201	
18	protein_coding	exon	7626731	7626861	.	-	.	ENSMUSG00000057440	ENSMUST00000115869	1	Mpp7	protein_coding	Mpp7-202	
18	protein_coding	exon	7561724	7561870	.	-	.	ENSMUSG00000057440	ENSMUST00000115869	2	Mpp7	protein_coding	Mpp7-202	
18	protein_coding	CDS	7561724	7561760	.	-	0	ENSMUSG00000057440	ENSMUST00000115869	2	Mpp7	protein_coding	Mpp7-202	ENSMUSP00000111535
18	protein_coding	start_codon	7561758	7561760	.	-	0	ENSMUSG00000057440	ENSMUST00000115869	2	Mpp7	protein_coding	Mpp7-202	
18	protein_coding	exon	7512942	7513060	.	-	.	ENSMUSG00000057440	ENSMUST00000115869	3	Mpp7	protein_coding	Mpp7-202	
18	protein_coding	CDS	7512942	7513060	.	-	2	ENSMUSG00000057440	ENSMUST00000115869	3	Mpp7	protein_coding	Mpp7-202	ENSMUSP00000111535
18	protein_coding	exon	7461636	7461713	.	-	.	ENSMUSG00000057440	ENSMUST00000115869	4	Mpp7	protein_coding	Mpp7-202	
18	protein_coding	CDS	7461636	7461713	.	-	0	ENSMUSG00000057440	ENSMUST00000115869	4	Mpp7	protein_coding	Mpp7-202	ENSMUSP00000111535
18	protein_coding	exon	7458930	7459010	.	-	.	ENSMUSG00000057440	ENSMUST00000115869	5	Mpp7	protein_coding	Mpp7-202	
18	protein_coding	CDS	7458930	7459010	.	-	0	ENSMUSG00000057440	ENSMUST00000115869	5	Mpp7	protein_coding	Mpp7-202	ENSMUSP00000111535
18	protein_coding	exon	7443972	7444103	.	-	.	ENSMUSG00000057440	ENSMUST00000115869	6	Mpp7	protein_coding	Mpp7-202	
18	protein_coding	CDS	7443972	7444103	.	-	0	ENSMUSG00000057440	ENSMUST00000115869	6	Mpp7	protein_coding	Mpp7-202	ENSMUSP00000111535
18	protein_coding	exon	7442791	7442872	.	-	.	ENSMUSG00000057440	ENSMUST00000115869	7	Mpp7	protein_coding	Mpp7-202	
18	protein_coding	CDS	7442791	7442872	.	-	0	ENSMUSG00000057440	ENSMUST00000115869	7	Mpp7	protein_coding	Mpp7-202	ENSMUSP00000111535
18	protein_coding	exon	7441551	7441636	.	-	.	ENSMUSG00000057440	ENSMUST00000115869	8	Mpp7	protein_coding	Mpp7-202	
18	protein_coding	CDS	7441551	7441636	.	-	2	ENSMUSG00000057440	ENSMUST00000115869	8	Mpp7	protein_coding	Mpp7-202	ENSMUSP00000111535
18	protein_coding	exon	7440430	7440504	.	-	.	ENSMUSG00000057440	ENSMUST00000115869	9	Mpp7	protein_coding	Mpp7-202	
18	protein_coding	CDS	7440430	7440504	.	-	0	ENSMUSG00000057440	ENSMUST00000115869	9	Mpp7	protein_coding	Mpp7-202	ENSMUSP00000111535
18	protein_coding	exon	7440081	7440277	.	-	.	ENSMUSG00000057440	ENSMUST00000115869	10	Mpp7	protein_coding	Mpp7-202	
18	protein_coding	CDS	7440081	7440277	.	-	0	ENSMUSG00000057440	ENSMUST00000115869	10	Mpp7	protein_coding	Mpp7-202	ENSMUSP00000111535
18	protein_coding	exon	7439567	7439631	.	-	.	ENSMUSG00000057440	ENSMUST00000115869	11	Mpp7	protein_coding	Mpp7-202	
18	protein_coding	CDS	7439567	7439631	.	-	1	ENSMUSG00000057440	ENSMUST00000115869	11	Mpp7	protein_coding	Mpp7-202	ENSMUSP00000111535
18	protein_coding	exon	7403184	7403354	.	-	.	ENSMUSG00000057440	ENSMUST00000115869	12	Mpp7	protein_coding	Mpp7-202	
18	protein_coding	CDS	7403184	7403354	.	-	2	ENSMUSG00000057440	ENSMUST00000115869	12	Mpp7	protein_coding	Mpp7-202	ENSMUSP00000111535
18	protein_coding	exon	7379987	7380067	.	-	.	ENSMUSG00000057440	ENSMUST00000115869	13	Mpp7	protein_coding	Mpp7-202	
18	protein_coding	CDS	7379987	7380067	.	-	2	ENSMUSG00000057440	ENSMUST00000115869	13	Mpp7	protein_coding	Mpp7-202	ENSMUSP00000111535
18	protein_coding	exon	7356140	7356233	.	-	.	ENSMUSG00000057440	ENSMUST00000115869	14	Mpp7	protein_coding	Mpp7-202	
18	protein_coding	CDS	7356140	7356233	.	-	2	ENSMUSG00000057440	ENSMUST00000115869	14	Mpp7	protein_coding	Mpp7-202	ENSMUSP00000111535
18	protein_coding	exon	7355016	7355124	.	-	.	ENSMUSG00000057440	ENSMUST00000115869	15	Mpp7	protein_coding	Mpp7-202	
18	protein_coding	CDS	7355016	7355124	.	-	1	ENSMUSG00000057440	ENSMUST00000115869	15	Mpp7	protein_coding	Mpp7-202	ENSMUSP00000111535
18	protein_coding	exon	7353152	7353295	.	-	.	ENSMUSG00000057440	ENSMUST00000115869	16	Mpp7	protein_coding	Mpp7-202	
18	protein_coding	CDS	7353152	7353295	.	-	0	ENSMUSG00000057440	ENSMUST00000115869	16	Mpp7	protein_coding	Mpp7-202	ENSMUSP00000111535
18	protein_coding	exon	7347960	7351142	.	-	.	ENSMUSG00000057440	ENSMUST00000115869	17	Mpp7	protein_coding	Mpp7-202	
18	protein_coding	CDS	7350966	7351142	.	-	0	ENSMUSG00000057440	ENSMUST00000115869	17	Mpp7	protein_coding	Mpp7-202	ENSMUSP00000111535
18	protein_coding	stop_codon	7350963	7350965	.	-	0	ENSMUSG00000057440	ENSMUST00000115869	17	Mpp7	protein_coding	Mpp7-202	
18	protein_coding	exon	7626731	7626861	.	-	.	ENSMUSG00000057440	ENSMUST00000025129	1	Mpp7	protein_coding	Mpp7-201	
18	protein_coding	exon	7561724	7561870	.	-	.	ENSMUSG00000057440	ENSMUST00000025129	2	Mpp7	protein_coding	Mpp7-201	
18	protein_coding	CDS	7561724	7561727	.	-	0	ENSMUSG00000057440	ENSMUST00000025129	2	Mpp7	protein_coding	Mpp7-201	ENSMUSP00000025129
18	protein_coding	start_codon	7561725	7561727	.	-	0	ENSMUSG00000057440	ENSMUST00000025129	2	Mpp7	protein_coding	Mpp7-201	
18	protein_coding	exon	7512942	7513060	.	-	.	ENSMUSG00000057440	ENSMUST00000025129	3	Mpp7	protein_coding	Mpp7-201	
18	protein_coding	CDS	7512942	7513060	.	-	2	ENSMUSG00000057440	ENSMUST00000025129	3	Mpp7	protein_coding	Mpp7-201	ENSMUSP00000025129
18	protein_coding	exon	7461636	7461713	.	-	.	ENSMUSG00000057440	ENSMUST00000025129	4	Mpp7	protein_coding	Mpp7-201	
18	protein_coding	CDS	7461636	7461713	.	-	0	ENSMUSG00000057440	ENSMUST00000025129	4	Mpp7	protein_coding	Mpp7-201	ENSMUSP00000025129
18	protein_coding	exon	7458930	7459010	.	-	.	ENSMUSG00000057440	ENSMUST00000025129	5	Mpp7	protein_coding	Mpp7-201	
18	protein_coding	CDS	7458930	7459010	.	-	0	ENSMUSG00000057440	ENSMUST00000025129	5	Mpp7	protein_coding	Mpp7-201	ENSMUSP00000025129
18	protein_coding	exon	7443972	7444103	.	-	.	ENSMUSG00000057440	ENSMUST00000025129	6	Mpp7	protein_coding	Mpp7-201	
18	protein_coding	CDS	7443972	7444103	.	-	0	ENSMUSG00000057440	ENSMUST00000025129	6	Mpp7	protein_coding	Mpp7-201	ENSMUSP00000025129
18	protein_coding	exon	7442791	7442872	.	-	.	ENSMUSG00000057440	ENSMUST00000025129	7	Mpp7	protein_coding	Mpp7-201	
18	protein_coding	CDS	7442791	7442872	.	-	0	ENSMUSG00000057440	ENSMUST00000025129	7	Mpp7	protein_coding	Mpp7-201	ENSMUSP00000025129
18	protein_coding	exon	7441551	7441636	.	-	.	ENSMUSG00000057440	ENSMUST00000025129	8	Mpp7	protein_coding	Mpp7-201	
18	protein_coding	CDS	7441551	7441636	.	-	2	ENSMUSG00000057440	ENSMUST00000025129	8	Mpp7	protein_coding	Mpp7-201	ENSMUSP00000025129
18	protein_coding	exon	7440430	7440504	.	-	.	ENSMUSG00000057440	ENSMUST00000025129	9	Mpp7	protein_coding	Mpp7-201	
18	protein_coding	CDS	7440430	7440504	.	-	0	ENSMUSG00000057440	ENSMUST00000025129	9	Mpp7	protein_coding	Mpp7-201	ENSMUSP00000025129
18	protein_coding	exon	7440081	7440277	.	-	.	ENSMUSG00000057440	ENSMUST00000025129	10	Mpp7	protein_coding	Mpp7-201	
18	protein_coding	CDS	7440081	7440277	.	-	0	ENSMUSG00000057440	ENSMUST00000025129	10	Mpp7	protein_coding	Mpp7-201	ENSMUSP00000025129
18	protein_coding	exon	7439567	7439631	.	-	.	ENSMUSG00000057440	ENSMUST00000025129	11	Mpp7	protein_coding	Mpp7-201	
18	protein_coding	CDS	7439567	7439631	.	-	1	ENSMUSG00000057440	ENSMUST00000025129	11	Mpp7	protein_coding	Mpp7-201	ENSMUSP00000025129
18	protein_coding	exon	7430393	7430413	.	-	.	ENSMUSG00000057440	ENSMUST00000025129	12	Mpp7	protein_coding	Mpp7-201	
18	protein_coding	CDS	7430393	7430413	.	-	2	ENSMUSG00000057440	ENSMUST00000025129	12	Mpp7	protein_coding	Mpp7-201	ENSMUSP00000025129
18	protein_coding	exon	7430259	7430270	.	-	.	ENSMUSG00000057440	ENSMUST00000025129	13	Mpp7	protein_coding	Mpp7-201	
18	protein_coding	CDS	7430259	7430270	.	-	2	ENSMUSG00000057440	ENSMUST00000025129	13	Mpp7	protein_coding	Mpp7-201	ENSMUSP00000025129
18	protein_coding	exon	7429282	7429322	.	-	.	ENSMUSG00000057440	ENSMUST00000025129	14	Mpp7	protein_coding	Mpp7-201	
18	protein_coding	CDS	7429282	7429322	.	-	2	ENSMUSG00000057440	ENSMUST00000025129	14	Mpp7	protein_coding	Mpp7-201	ENSMUSP00000025129
18	retrotransposed	exon	7581514	7581921	.	+	.	ENSMUSG00000062196	ENSMUST00000072582	1	Fabp5l2	pseudogene	Fabp5l2-201	
18	snRNA	exon	7835175	7835281	.	+	.	ENSMUSG00000064822	ENSMUST00000082888	1	U6	snRNA	U6.142-201	
18	protein_coding	exon	7868830	7869089	.	+	.	ENSMUSG00000024283	ENSMUST00000171042	1	Wac	protein_coding	Wac-002	
18	protein_coding	exon	7869989	7870025	.	+	.	ENSMUSG00000024283	ENSMUST00000171042	2	Wac	protein_coding	Wac-002	
18	protein_coding	exon	7871547	7871742	.	+	.	ENSMUSG00000024283	ENSMUST00000171042	3	Wac	protein_coding	Wac-002	
18	protein_coding	CDS	7871604	7871742	.	+	0	ENSMUSG00000024283	ENSMUST00000171042	3	Wac	protein_coding	Wac-002	ENSMUSP00000133185
18	protein_coding	start_codon	7871604	7871606	.	+	0	ENSMUSG00000024283	ENSMUST00000171042	3	Wac	protein_coding	Wac-002	
18	protein_coding	exon	7901494	7901600	.	+	.	ENSMUSG00000024283	ENSMUST00000171042	4	Wac	protein_coding	Wac-002	
18	protein_coding	CDS	7901494	7901600	.	+	2	ENSMUSG00000024283	ENSMUST00000171042	4	Wac	protein_coding	Wac-002	ENSMUSP00000133185
18	protein_coding	exon	7905398	7905513	.	+	.	ENSMUSG00000024283	ENSMUST00000171042	5	Wac	protein_coding	Wac-002	
18	protein_coding	CDS	7905398	7905513	.	+	0	ENSMUSG00000024283	ENSMUST00000171042	5	Wac	protein_coding	Wac-002	ENSMUSP00000133185
18	protein_coding	exon	7905930	7906042	.	+	.	ENSMUSG00000024283	ENSMUST00000171042	6	Wac	protein_coding	Wac-002	
18	protein_coding	CDS	7905930	7906042	.	+	1	ENSMUSG00000024283	ENSMUST00000171042	6	Wac	protein_coding	Wac-002	ENSMUSP00000133185
18	protein_coding	exon	7916050	7916295	.	+	.	ENSMUSG00000024283	ENSMUST00000171042	7	Wac	protein_coding	Wac-002	
